"MERIT"	"COMID"	"forest_mean"	"shrub_mean"	"grass_mean"	"wetland_mean"	"crop_mean"	"urban_mean"	"crop_nat_mean"	"ice_mean"	"barren_mean"	"water_mean"	"MAP"	"MAT"	"porosity"	"perm_harm_m2perd"	"aqf_thick_m"	"sand_mean"	"soc_mean"	"cec_mean"	"bdod_mean"	"nitrogen_mean"	"mean_elev"	"mean_slope"	"stream_density_perkm"	"max_order"	"order1_per"	"area_km2"	"mean_nit"
7	78010161	42.0048268130066	0	56.6578271366757	0.0629173723315335	1.102330865927	0.0367620765606797	0.0242756061628489	0	0	0.111060129335676	562.431215764521	4.63215863300721	0.0629235222044559	6.2205332205372e-15	200	46.5606229718166	13.8554866618011	17.433765364905	1.45235166331709	1.59192772615165	1121.93071154679	17.3291905844486	0.151662765921071	3	39.4016683575669	1502.7382382537	0.104866605375
7	78010658	44.1265779079805	0.0147890212893001	51.4764089520263	0.300251821202463	0.162815487219394	0.213890782633803	0.00241083375639448	0.750588261120462	1.41484723944751	1.53741969332389	941.925849112876	3.24049814450698	0.0814670857593678	1.66056709960023e-14	203.461428845804	44.6994719561661	17.7270212566222	18.9429003075709	1.40415184088251	2.13379755893244	1251.5672903225	20.8936474532611	0.162409511508527	5	48.7484265027646	55026.9191481862	0.0882430120776699
7	78007263	46.2713740467595	0.0291233276112006	47.8435640499817	0.66604860248558	0.1577990561381	0.0449493813043636	0.0562037619431297	0.705880341758413	1.76784861120519	2.45720882081284	947.231293523204	2.23005255342999	0.0990568413391544	1.47629618915588e-14	191.807378392103	36.3239458285263	15.0996386854412	21.281514570511	1.36941339164509	2.08970855650501	1121.7231642923	14.3272036287174	0.180165966066041	6	48.4770807244389	114452.609851989	0.0837456726650943
7	78012456	41.4321496840639	0.0204612717219334	52.7876728723786	0.535026547750759	0.134979503868868	0.0870748338415742	0.030459085934564	0.783143137449797	2.34861515838935	1.8404179046006	897.641842468742	2.49417345452098	0.0938971682197028	1.49702679153462e-14	194.323113957494	39.518443012041	16.0919197213261	21.1359519571672	1.3840817567219	2.08488367714772	1204.41068860881	17.193095198913	0.173905400641577	6	49.0153912752999	216761.065268669	0.0811555575
7	78013275	30.4393516686969	0	24.1236192314295	0	17.7951197068112	1.44723553528637	26.1946738577759	0	0	0	1634.4349739944	9.92019832031074	0.12169895431281	8.80159927213513e-15	253.187064661227	39.4840017755102	13.5787936103092	16.9656129997318	1.42560371433165	1.53302342437538	139.574845008504	7.47516819214108	0.312963604696251	2	83.3956072600002	183.947828971419	2.93741328996635
7	78009103	10.0763860281357	0.00851240011663469	43.821577530727	1.16013291757099	0	0	0	13.7709252914818	31.1624658319678	0	1186.62719502888	-3.65946190378776	0.126839080851517	2.07587324589183e-14	200	44.5988304792779	21.0973212423511	16.0546698281889	1.36782291695412	2.13696218040751	2209.49794763839	39.9704476516995	0.138843490837494	2	45.4112868160365	375.843769154996	0.122486351458333
7	78010127	23.2890274075633	0.0016652677264476	63.8680033811385	1.20082267922249	0	0	0	0.538637983150597	11.0857323056702	0.0161109755284515	889.328283179257	-1.26558286234368	0.143740411636063	2.4443282706324e-14	200	44.7233380902212	18.6715694966848	16.9432702734901	1.40347617444888	1.56721158350903	1909.1910602588	36.9411723566619	0.154224323110765	3	47.5614850890839	1562.26040334757	0.1869984525
7	78008932	31.516809823934	0.00613187790307326	54.6862850233556	0.856854225848614	0.00418961066907936	0.153459141980783	0	2.0984750395078	10.4289028542741	0.248892402526895	1022.40586346505	-0.152267667799892	0.153914542978997	2.8139826344475e-14	198.473073106015	46.2712885917693	20.0527729316964	16.215154663965	1.40047407530092	1.78145896999299	1775.949079579	35.7903080865113	0.163291979279259	4	45.9856303479884	9732.70726719733	0.137310138
7	78008982	35.4835096056581	0.0549254845063641	41.6443418949915	0.331024594076262	0	0	0	9.6329255124791	12.8448125571498	0.00846035113885702	2014.84644053892	-1.08722405535777	0.148440179564326	3.56329483912207e-14	200	47.3330078455757	23.4019063499714	17.2535318322266	1.26765275693548	2.56551528432557	1864.09465812184	42.494121878717	0.158315354541478	3	33.7492030650661	535.472097689851	0.152581456401554
7	78010052	29.5600621665854	0.0492581694652798	51.1525694907236	1.18712936417704	0.00152110065672974	0.0640001327789928	0	4.84059184018173	11.7770632838393	1.36780445159193	1510.25532952917	-0.308184636098759	0.148286363119065	2.13874877090345e-14	199.445626411456	45.7388982780253	22.9227788825455	16.945045568275	1.3387712204373	2.3162612234362	1732.39475624946	39.9103747753098	0.156090704878908	5	49.1881805844749	26807.0715933699	0.140204143961538
7	78009644	30.2997184276548	0.219821482207167	49.7546318424234	1.41281395572002	0	0	0	5.18597266001959	13.0948471774128	0.0321944545623371	2475.66830776192	-0.699224515394424	0.149625002383	2.15340109572003e-14	200	46.0756916541099	24.8624223248466	18.464859081934	1.21814529784782	3.0655785493115	1805.34206772143	48.3487850732357	0.129187973013627	2	69.2687072177861	240.249518234682	0.172062496025907
7	78013103	38.4797692458521	0.0381392971273557	51.3918033724911	0.648868567452417	0.328323240575462	0.198816230165071	0.00315652730174617	1.79631374340672	5.59673004014354	1.51807973548455	1272.51520432406	1.79384034949813	0.126860133010526	8.18173442712633e-15	191.478798614724	46.6109269996365	19.1253230635883	14.8721732870126	1.39336794965194	1.77763601915044	1579.14745397845	34.7128560716726	0.158044972636328	6	49.5403359090914	88093.0476608408	0.0965553552457627
7	78013108	38.3489747102927	0.0384079435032664	51.471790498193	0.653393533000044	0.33063589065953	0.179726786455127	0.00317876131453476	1.80896665558686	5.63615240383352	1.52877281716143	1274.12201347939	1.76602586318451	0.127241303525774	8.24139928210756e-15	191.418776798828	46.5664110962493	19.171942809971	14.9041253122025	1.39285288266321	1.78344621577605	1582.62285626669	34.7818843518244	0.158118375795182	6	49.6010420161361	87476.8762171654	0.0925667185625
7	78013098	29.787568397508	0.00024414887559453	66.6289176262005	0.291129984747823	1.21259178343506	0.366883474249264	0.0027551236455048	0.00721000061263571	0.221890239912291	1.48080922081341	852.813833822617	4.4703535000516	0.11826159017575	3.36779767693561e-15	210.521103174366	43.5678949011346	11.2200549567145	13.8656893152548	1.46886471810426	1.05704544154889	1497.80135618913	22.5914874018954	0.167689507538117	6	52.1173378535104	67182.6047311185	0.02286806165
7	78010181	46.5706940216575	0	48.2240823240718	0.227966783030979	0	0	0	0.131347234048422	4.8459096371913	0	856.471505963732	0.0573737448890238	0.164683157367979	3.74097100520214e-14	200	46.0830922976111	17.6511381485234	15.8765986530586	1.42597137871613	1.43881419053523	1720.80307585831	28.7186720931836	0.154334000163204	2	40.8495527440947	450.680001505694	0.0969296745913462
7	78011268	28.9454397954107	0.00217292705758302	63.2007055705032	0.633455949416399	0.00036803613402887	0	0	0.222905861541027	6.96173508957243	0.0332167703646274	926.69126484874	-0.408742169611131	0.126115245811087	3.11455145834186e-14	197.929261015788	44.2891868317412	18.1892839365646	17.083305670808	1.42196771501752	1.44146364013639	1847.50605485771	39.1086135565404	0.151548219825688	4	43.5059998367729	5421.01137381754	0.147505671033708
